"id","created_at","name","has_test","alternate_url"
""119952381"" ""2025-04-25T11:14:49+0300"" "-" "false" ""https://hh.ru/vacancy/119952381""
""119958010"" ""2025-04-25T13:02:01+0300"" "Junior" "false" ""https://hh.ru/vacancy/119958010""
