"id","created_at","name","has_test","alternate_url"
""120041186"" ""2025-04-28T16:41:19+0300"" "-" "false" ""https://hh.ru/vacancy/120041186""
""120046731"" ""2025-04-28T20:28:08+0300"" "-" "false" ""https://hh.ru/vacancy/120046731""
""120046927"" ""2025-04-28T21:00:52+0300"" "-" "false" ""https://hh.ru/vacancy/120046927""
