"id","created_at","name","has_test","alternate_url"
""119842690"" ""2025-04-23T06:01:29+0300"" "-" "false" ""https://hh.ru/vacancy/119842690""
""119877849"" ""2025-04-23T16:18:39+0300"" "-" "true" ""https://hh.ru/vacancy/119877849""
